##['TANGGAL', 'JAM', 'SEQUENCE', 'EMITEN', 'OPEN_PRICE', 'HIGH_PRICE', 'LOW_PRICE', 'CLOSE_PRICE', 'VOLUME', 'VALUE', 'FREQUENCY']
['20200226', '145845', '00011819', 'BLTZ', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011820', 'BMAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011821', 'BMRI', '00000008900.00', '00000008900.00', '00000008875.00', '00000008900.00', '000000002600', '0000000023112500', '0000006']
['20200226', '145845', '00011822', 'BMSR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011823', 'BMTR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011824', 'BNBA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011825', 'BNBR', '00000000055.00', '00000000055.00', '00000000050.00', '00000000055.00', '000000002100', '0000000000110000', '0000016']
['20200226', '145845', '00011826', 'BNGA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011827', 'BNII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011828', 'BNLI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011829', 'BOGA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011830', 'BOLT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011831', 'BPFI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011832', 'BPII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011833', 'BRAM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011834', 'BRMS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011835', 'BRNA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011836', 'BRPT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011837', 'BSDE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011838', 'BSIM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011839', 'BSIM-W3', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011840', 'BSSR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011841', 'BSWD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011842', 'BTEK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011843', 'BTON', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011844', 'BTPN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011845', 'BUDI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011846', 'BUKK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011847', 'BULL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011848', 'BULL-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011849', 'BUMI', '00000000118.00', '00000000118.00', '00000000118.00', '00000000118.00', '000000000200', '0000000000023600', '0000002']
['20200226', '145845', '00011850', 'BUVA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011851', 'BVIC', '00000000300.00', '00000000300.00', '00000000300.00', '00000000300.00', '000000000100', '0000000000030000', '0000001']
['20200226', '145845', '00011852', 'BWPT', '00000000230.00', '00000000230.00', '00000000230.00', '00000000230.00', '000000000100', '0000000000023000', '0000001']
['20200226', '145845', '00011853', 'BYAN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011854', 'CANI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011855', 'CARS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011856', 'CASA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011857', 'CASA-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011858', 'CASS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011859', 'CEKA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011860', 'CENT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145845', '00011861', 'CFIN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011982', 'CINT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011983', 'CITA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011984', 'CKRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011985', 'CLEO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011986', 'CLPI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011987', 'CMNP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011988', 'CMPP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011989', 'CNKO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011990', 'CNTB', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011991', 'CNTX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011992', 'COWL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011993', 'CPIN', '00000010600.00', '00000010525.00', '00000010525.00', '00000010525.00', '000000000100', '0000000001052500', '0000001']
['20200226', '145846', '00011994', 'CPRO', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011995', 'CSAP', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011996', 'CSIS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011997', 'CTBN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011998', 'CTRA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00011999', 'CTTH', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012000', 'DAJK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012001', 'DART', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012002', 'DAYA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012003', 'DEFI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012004', 'DEWA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012005', 'DGIK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012006', 'DILD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012007', 'DKFT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012008', 'DLTA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012009', 'DMAS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012010', 'DNAR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012011', 'DNET', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012012', 'DOID', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012013', 'DPNS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012014', 'DPUM', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012015', 'DSFI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012016', 'DSNG', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012017', 'DSSA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012018', 'DUTI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012019', 'DVLA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012020', 'DYAN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012021', 'ECII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012022', 'EKAD', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012023', 'ELSA', '00000000342.00', '00000000342.00', '00000000342.00', '00000000342.00', '000000000100', '0000000000034200', '0000001']
['20200226', '145846', '00012024', 'ELTY', '00000000050.00', '00000000050.00', '00000000050.00', '00000000050.00', '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012025', 'EMDE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012026', 'EMTK', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012027', 'EPMT', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012028', 'ERAA', '00000001800.00', '00000001800.00', '00000001770.00', '00000001800.00', '000000003600', '0000000006435000', '0000006']
['20200226', '145846', '00012029', 'ERTX', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012030', 'ESSA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012031', 'ESTI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012032', 'EXCL', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012033', 'FAST', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012034', 'FASW', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012035', 'FINN', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012036', 'FIRE', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012037', 'FIRE-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012038', 'FISH', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012039', 'FMII', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012040', 'FORU', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012041', 'FORZ', '00000000605.00', '00000000605.00', '00000000605.00', '00000000605.00', '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012042', 'FORZ-W', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012043', 'FPNI', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012044', 'FREN', '00000000150.00', '00000000150.00', '00000000150.00', '00000000150.00', '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012045', 'GAMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012046', 'GDST', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012047', 'GDYR', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012048', 'GEMA', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012049', 'GEMS', None, None, None, None, '000000000000', '0000000000000000', '0000000']
['20200226', '145846', '00012050', 'GGRM', '00000096500.00', '00000096550.00', '00000096550.00', '00000096550.00', '000000000100', '0000000009655000', '0000001']
